math_density,loop_density,graph_density,instr_variance,opcode_entropy,call_density,mem_density,label
0.08409206474081607,0.02683462693440531,0.18224355881849574,0.0014630963916685055,4.1602652129274516,0.06452494939125596,0.3387044161525842,1
0.11162790697674418,0.018604651162790697,0.04172655138245026,0.029069767441860465,2.3668485556250314,0.044186046511627906,0.4325581395348837,1
0.07906114885731934,0.014785361334156887,0.19844407330873412,0.004130636195182212,3.609003805260403,0.08929122915379864,0.36110253242742435,1
0.1385182103244269,0.04567853627350497,0.19153265991565394,0.00030037648539216384,4.158844700334969,0.05790162670103407,0.317151903230062,1
0.15923693304407027,0.04378742737823262,0.17084856741264826,0.0002620040531233066,4.278869288656535,0.04972519347609908,0.3831660410989085,1
0.10817941952506596,0.020118733509234828,0.0971522617188223,0.03430079155672823,5.235817677480164,0.006266490765171504,0.09696569920844327,1
0.061178460670989566,0.029884409360022554,0.1748879176297539,0.009021708486044545,3.9658729339923076,0.06329292359740626,0.553425429940795,1
0.8188729576525509,0.007602534178059353,0.025379012993667537,0.00906968989663221,1.7965097969089165,0.0014671557185728576,0.8196732244081361,1
0.13391877058177826,0.048298572996706916,0.2629262926292629,0.04061470911086718,3.9669271693132324,0.005488474204171241,0.45334796926454446,1
0.07841031149301826,0.01288936627282492,0.17626460944841957,0.03866809881847476,3.6877526309685287,0.11707841031149302,0.2824919441460795,1
0.13838058680964566,0.046282004413935034,0.1622816555719713,0.0004688113516660574,4.154900447035771,0.04892731900835398,0.3743230160986772,1
0.13063811217278595,0.011561183083546644,0.1917995334018736,0.0008923279337723326,4.268807388720521,0.052836235027453736,0.38291289706964715,1
0.13180169286577992,0.02418379685610641,0.050755613437748266,0.032648125755743655,2.646738260000046,0.036275695284159616,0.43530834340991537,1
0.012082250490129029,0.004741713399899695,0.00180176560805814,0.000620070213833037,2.8180018860100113,0.0765513153695345,0.037979300597273516,1
0.11112393730052791,0.012159769518795696,0.17909998365928018,0.0001699018471338615,3.3690878398471775,0.07871983429285875,0.41975673957542425,1
0.17390978560332265,0.018912080368982263,0.03129363487360258,0.00022880753807103202,4.975759926604801,0.023944508150766774,0.29609167287747556,1
0.06581473186818595,0.008453719882853839,0.135505782742576,0.0006398739940442497,3.2801772216134983,0.08752737922378362,0.4236765683065489,1
